	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Secondary Metabolism; 	23.9537416462728	92.3764293724038	12.949248418924	693.928187884119	354.238637291214	41.3044108997602	78.8733411449626	301.997368666712	108.508125383814	47.3987704010211	8.19079223644401	1.19879802344925	6.01607072974044	26.0002238839393	35.5164241898344	851.698257593223	62.490397971412	2.84847467419643	296.829726216194	305.026149773301	0	0	0	0	287.355292238197	293.56465681846	247.394299080337	203.356030194193	576.799798245581	103.208841648168	338.986168764981	798.940691543077	2.96104979057063	366.59895133061	58.4007084850089	424.061467726533	313.059474576083	0	336.656796101812	117.585642973897	392.340147895173	1.59687034400017	199.00524418738	317.547868080834	0	46.7461184471834	146.04625454785	21.6494218612398	8.85150835307478	258.512633758627	163.574305124499	0	0	14.625315214718	4.91915295020571	0	11.359017986777	19.1601340593763	5.32522119753774	2.80250908638511	3.49580495879245	1.03413251436703
Secondary Metabolism; Biosynthesis of antimicrobial or antitumor compounds	1341.53429126235	1236.58447500786	1413.32860186084	1314.15485254525	998.552852915248	439.547772658281	770.767817077718	1078.01336485915	1475.52965834424	817.894647905439	798.107971107988	752.670334014374	667.689849896037	725.719212019768	722.417407523275	1649.46311628872	698.330197330528	820.202457575561	1108.1259611133	1110.15104765832	745.163881636662	819.943578806595	739.562057057414	684.427538753611	1063.73389807453	985.917446845127	1035.12988435667	538.405195761321	1606.84663153866	968.244485590342	1121.37668809274	1443.98706955122	497.045107900509	1018.67193361354	705.072270359941	924.904829111192	869.123156690243	704.160440113389	958.477523922776	629.007814498188	874.284295732571	444.196100689381	941.933857255654	1160.82621006473	263.304274875984	680.545574393578	845.543109795225	545.431170922708	841.006774418427	625.747247530634	546.560987969982	725.965989096647	780.176839888693	356.163926286627	371.191083034272	596.834779255229	513.725111092451	533.475276472512	493.199305818252	549.934022597112	659.420486775551	585.771436106772
Secondary Metabolism; Hydrocarbons	145.843354085901	197.511141822465	151.595511662921	119.906708935859	122.226967825687	62.9892266221343	203.31794606257	201.331579111141	99.6466284774695	242.576880249456	157.107868328344	171.577967106173	160.741889810252	162.501399274621	197.591374013867	55.0570113747598	151.148650093353	59.9366546028832	260.876513253961	232.275660028519	208.864342486063	496.795728919548	150.586876497127	20.2893539156209	130.406216959503	234.615930549693	167.582351491	51.7006856425915	186.815742215278	69.7982871402672	230.465844110845	97.6846883785593	40.2209263219177	54.7663067536582	92.2524465891512	129.261261341892	171.30702017887	215.840482730409	283.033192503317	63.6383836974115	58.9985184804771	11.9765275800013	113.352803923581	71.6148164028454	47.8735045229062	137.901049419191	173.545470198473	190.061784944605	224.096360515826	97.3547578197383	66.0275019024139	349.572415571054	272.686480783493	3.65632880367951	10.2482353129286	50.1514815856804	15.0101309110982	105.431158731989	145.260200443946	60.0787885393808	153.378442567019	113.172877041041
Secondary Metabolism; Metabolism of Aromatic Compounds	4657.50564134718	4058.74899123646	4009.57848888718	4720.58256243228	5821.5167789552	4391.691488917	8343.04675222271	6485.05996088718	5378.3860815244	8055.96793854278	7664.46322497458	5938.24600915584	7163.07221480752	7867.2344102153	6019.78378451362	4505.68603291401	7520.91467835309	15176.9104370081	7294.76309718518	5229.27014237791	5996.20076389648	9521.33026720087	10074.1039411996	11883.4745883792	8079.99228355717	6755.52403040069	7678.31865013309	4386.80317677389	5143.62706682915	11990.0886999342	11166.9651601573	4541.51942282888	7105.77923492187	10786.7270710113	13427.2531574759	4928.83403601753	6078.38902909436	8426.96352787872	6575.46122006451	5668.01563631869	4848.20325613321	5076.45082357655	10743.7318368341	5066.33189528967	4643.72993872191	7814.78235140788	8856.13395457562	8371.02587385822	4186.08256574644	5756.03130273198	5716.40569968306	6236.46761241822	6568.36546828425	4230.65368191901	4469.05045526189	4779.82197574293	6117.64254430705	12519.9374940724	10260.5178651669	3985.86854811123	7526.6137348201	8727.56135500051
Secondary Metabolism; Ribosomally-synthesized post-translationally modified peptides (RiPPs)	1546.97089496476	1689.74577014591	1750.79048091608	857.914077055264	1114.43670464619	1152.22096239123	1132.85487763024	1174.23207134199	1550.21941798343	1260.24519186433	1578.63398301878	1619.75095439169	1137.1313690261	1094.77794548346	939.142629780257	770.798159246637	1039.97691998986	1741.84226327112	1021.16712336198	1110.24843787217	1384.46254116613	1054.36821550047	1125.77852989322	1024.10513889096	942.75231921387	1131.6190486061	831.393402761095	1095.1928575289	1088.35448758309	1383.50570102517	1147.29477250326	853.513143151211	1676.77669529369	1178.96583484321	1016.32737376788	1088.80012505423	1086.22151027156	1272.84653468322	1197.71218810061	1344.15895718238	1203.07812268106	1146.48637072779	727.256038892344	1157.3102371664	1316.52137437992	1161.44626791898	876.123470056562	1023.81626406584	1729.24996360566	1863.85775517036	1928.42874726371	1175.777081732	1211.10566308764	1097.64865726871	1106.67277065878	1302.25073098202	1378.63319494276	1062.88322624119	1223.9626461711	1239.70157148365	1393.29676388872	1145.71110378175
Stress Response, Defense and Virulence; 	4445.4152205208	4010.83813917268	4808.41315859253	2021.68947548592	2815.36768205276	2519.05275974912	2855.79919641909	3662.98147095681	3469.84872060686	3383.08723737288	4416.71995618733	4199.23962638978	3499.6611448162	3193.77441468179	2910.09574259664	1015.74567924047	3516.90752249942	3903.20154661417	3129.36765623274	2881.19208649212	3507.61202541748	3755.67803369983	3763.09094784554	2887.85137399004	2075.34377727587	3172.03096052235	2343.27271763716	1920.39324559093	1655.07845888337	3313.15818910523	2293.6572398119	1609.88732243994	1414.31253191283	2748.7470151598	4049.63260872302	2394.56193127087	3055.43128216797	4678.07457605765	3989.454058447	1778.21365207962	1565.42735701533	2025.89617642155	2111.54526494302	1844.5904131875	1547.90997957397	4055.22577529316	2589.85610253576	2834.64775152923	4733.91149618835	2024.8322888158	1665.90376199053	3576.75263537989	3765.28040924992	1853.28994336247	2054.83950181093	2269.03305789572	1243.00111112446	3726.41077465673	4004.12257211525	1936.18346505631	4112.47466409277	4362.05712330964
Stress Response, Defense and Virulence; Adhesion	1.74662699504073	19.3796704977071	5.35830969058926	138.615557138617	70.262209049497	5.16305136247002	0	11.5219879611798	6.51048752302886	31.4472611314467	5.79004278783111	0.899098517586935	0	0.962971254960715	0.500231326617386	29.2139244029338	0	0.949491558065477	21.8595534810375	19.8676036250809	0	1.08529924395314	0.790482291323504	4.05787078312418	4.61614927290276	7.07384715225204	0	5.17006856425915	13.874909236148	7.93914166524366	6.71259740128675	10.9144903216267	0	2.79419932416624	4.39297364710244	4.22652625641063	17.5138167595011	0	9.94344967389319	0	1.47496296201193	2.39530551600026	0	2.22061446210374	0	14.023835534155	0.924343383214238	2.01389970802231	0	2.20010752135002	0	0.797655255153575	1.36513882745178	0	0	0	0	3.52949837935879	3.55014746502516	0	14.1288783751195	6.98039447197742
Stress Response, Defense and Virulence; Host-pathogen interactions	178.155953494154	575.576213781901	265.682855491717	896.32390935032	597.228776920724	70.2174985295923	939.469130082221	641.59280331201	1449.66855512776	561.493126289019	882.346032643141	83.0167631238603	128.217507427593	170.445912128047	131.060607573755	568.547913380172	80.4563873881929	670.81578577326	872.081133611918	737.438699260355	0	24.9618826109222	270.344943632638	787.22693192609	1389.46093114373	570.623670281664	723.082602091425	180.95239974907	515.353771628354	1077.73848105683	275.216493452757	779.294608964149	32.5715476962769	1246.21289857814	513.202686067379	214.143996991472	293.356430721644	18.3694027855667	280.547330084844	148.597241120859	191.745185061551	32.7358420520035	260.237627014267	361.960157322909	95.7470090458125	334.234746897361	326.293214274626	190.313522408108	150.816084631236	64.9031718798255	65.4840656727644	3.58944864819109	27.3027765490356	18.000387956576	101.662494304251	10.1267414740316	6.49086742101543	183.533915726657	346.435223462038	9.10815453075162	368.224788992805	385.214361601717
Stress Response, Defense and Virulence; Invasion and intracellular resistance	1095.88368031698	541.338795902618	359.676537980804	784.070820133771	1037.83137950195	272.609111938417	485.509233270103	2166.13373670179	290.801776028622	368.70774283102	537.485435377688	105.194526557671	80.8409504308872	507.485851364297	621.287307658793	204.497470820536	27.7301140998141	58.8684766000596	1319.62672856579	504.870868590291	239.398481371384	1204.68216078798	931.978621470411	2371.82547273608	316.206225193839	927.852951470392	1860.91447028812	156.825413115861	479.675433592545	123.718290950047	279.691558386948	375.45846706396	532.495454004285	109.532613507316	238.771038230744	719.918305675277	602.037451107851	431.680965460817	759.963653647551	152.47369088923	497.06251819802	401.612891516043	516.830469336457	344.195241626079	95.7470090458125	182.309861944015	1334.75184536136	629.847133683976	723.100143920417	189.209246836102	90.2104141218165	548.387987918083	926.929263839759	18.000387956576	57.3901177523999	244.97069851467	144.421800117593	32.2696994684233	197.033184308896	63.056454443665	49.2325865029937	138.31522379659
Stress Response, Defense and Virulence; Resistance to antibiotics and toxic compounds	32722.8072339459	30187.3036079013	33685.3264379545	23138.9050299932	25405.6437554806	20270.9829474466	33465.2283390933	27847.4522753475	34670.5885613866	32072.9173047832	29358.7320556242	30399.0853136836	32198.8314885558	31362.8904314087	30127.4321081853	19441.00525392	30846.3019453218	30956.9537365587	25579.6659825718	25144.2443674749	31004.5180847195	30206.5912073257	30413.6941736805	27698.3496538085	23702.4070338868	26130.8503291453	31387.151204167	18459.6436408778	24154.9946667009	32004.7971570412	29111.0059488616	21668.3921089878	28765.1428659134	28385.7679783266	35412.2257076789	23922.7021481183	25016.55342368	30810.0808220917	28022.4167970443	27978.8253669294	25289.6903639405	25457.9590794412	32333.273780445	25067.9985193145	25695.3056609279	29201.9885531658	37264.5491626518	38364.277571649	33478.7593195124	27816.9861092716	28301.7150338917	30248.4366422301	30121.8337323512	18162.0914417192	18179.617907879	29691.0514422087	27631.4062490154	31759.8987225086	31089.5486111329	25587.9355453611	29661.4583891646	28608.8192681031
Stress Response, Defense and Virulence; Stress Response	24018.4500178034	19101.8952205733	24456.2929004324	20406.2509760629	17961.0211542813	14209.4057563658	12106.1814952946	19310.6496827976	18226.1098207193	13413.5481852172	18278.6943459968	16625.1807387824	16171.3234563492	12027.9924600868	9533.07513512306	19469.9570020783	17866.6557216722	18934.3650294592	18476.8834550815	16998.6827055337	16320.8921694814	18102.610505931	21088.8818090741	18030.8106689137	16972.8115182513	18277.2490753854	13994.4527588839	17527.3941109326	17659.7862627801	20109.073977067	14045.3642180368	20425.0133715482	16842.2867059996	19220.1794712099	14093.2624170719	18271.2730064631	18467.9549017114	19491.4671390517	18127.3822531108	17214.9903838516	19047.671691422	17239.0137986539	10887.8223249942	20529.2105997387	18830.2451123431	18534.8359643082	10387.1547116395	9596.81949614112	14194.0745294133	18603.5591736554	17966.0923249173	16658.8970613399	16428.3081726926	13268.7234765323	14159.3718377546	16814.5701370246	17163.2057252108	17620.7349376514	16249.1235626275	17789.2767394653	18566.6571117665	18205.1704049005
Stress Response, Defense and Virulence; Stress Response: Electrophile toxicity	375.275285791608	390.823355037093	43.3130033322632	231.309395961373	251.772915760698	138.369776514197	2352.17830703422	352.936683863506	105.614575373579	1875.44173269425	733.499566829141	756.141853290612	994.907696930826	2600.02238839393	3628.67804328252	271.914219442691	73.0356526290877	136.252038582396	629.325039690922	469.810391604854	201.213881967124	48.8384659778912	109.086556202643	154.199089758719	512.392569292206	496.348275183018	1307.91544881443	127.528357918392	180.373820069924	31.7565666609746	1461.10870101342	318.703117391501	99.6886762825445	101.708855399651	1142.17314824663	484.641677401752	411.574693848276	339.833951532984	502.854454936884	481.325846239305	340.716444224755	8.78278689200095	2677.45883479944	455.225964731266	191.494018091625	666.132187872363	2511.44097219309	3040.98855911368	986.943181367838	216.710590852977	143.467164627467	75.7772492395896	95.5597179216247	87.7518912883082	86.9050354536342	7.23338676716545	32.4543371050772	20.9753046544751	364.48180640925	140.826081590852	582.634159798742	723.892760056918
Stress Response, Defense and Virulence; Stress Response: Heat/cold shock	7329.63701197438	6532.67159510487	8027.90144150554	5308.6356775326	5774.79728925735	4448.22690133605	6003.72187856026	6107.26003984426	6459.24757493095	6556.6400065547	6763.42900544713	6937.39421178315	5996.26783025503	6538.0130879512	6729.07011971319	4328.15526154234	4451.10642508975	4834.92970011417	5356.54935519985	5734.72535225129	6983.20044176011	6823.27634673337	6935.19757264035	4845.94310479675	4715.30031249365	6079.57863585218	4969.18432659496	3841.50455626023	5267.01465253632	4585.57103974522	5927.59642741405	4995.19840386451	4976.33205289469	4772.95814556329	5794.54758237356	5219.87733017424	5852.89863831579	6384.89825154989	6570.96299283108	5279.77842410039	4916.42029312627	4694.33305751017	5224.61661685715	4810.96123214775	4851.1817916545	6217.03897798186	5787.46797953489	6287.85640712873	7483.15594639047	5133.30920304321	4860.72006974745	7096.70556946572	7064.2521473561	3890.52135115621	3836.8709795917	5967.3431555013	5352.93722626867	5032.51005350603	5835.25905001303	5262.82013620141	6295.4592023187	6194.53993876802
Stress Response, Defense and Virulence; Stress Response: Osmotic stress	4874.24185234403	4730.07000569156	2809.34901289573	6031.65976895284	5590.86434865284	10120.7853824258	7317.31772999941	6211.93975503045	4545.50871339978	6975.77947682133	6258.89503308962	7655.55985625949	12331.6289804958	10191.3999258935	11839.48694865	5583.55143052775	13334.6511987919	9360.90162931639	4675.80779685742	4096.6219553206	8942.29542370777	7374.2982771633	3801.37287595392	12231.0022361624	7740.54044952478	4417.02805931871	7365.26437951813	7616.41370553797	6258.15038832871	12259.6414621875	7478.17978982001	5229.44415567198	15234.7069242641	7396.96411946567	5831.76480589082	5537.65508009572	5532.33324227134	11220.4248514838	4639.70155310779	11899.0086878073	10518.3823000962	8337.54522144347	8035.34440050474	4943.56363859908	13178.8918879486	8370.6716099423	5280.83977283032	6490.42714650976	3288.14081452216	12424.6357752125	13958.44421562	9952.31613086346	9485.8621623812	7601.22632678788	7622.63742575626	13586.4703647669	14460.6867111324	10816.5919721166	7516.23274287228	11558.5984131596	10869.5951407215	6829.97127999179
Stress Response, Defense and Virulence; Toxins and superantigens	30.1916951999897	28.4235167299704	35.9453275077029	32.3152832593095	43.1819826450034	11.358712997434	65.7277842874688	87.3245403373624	215.569475762511	34.4096842815105	12.0037472430645	8.99098517586935	13.7241613522204	37.5558789434679	34.5159615365996	37.0792117421852	2.34338992392795	2.37372889516369	53.4983808878023	33.8917944192556	63.9118117688309	169.849331678666	205.130154598449	211.009280722457	72.1273323891056	35.9587230239479	98.6848582728548	3.44671237617277	82.2583904714488	32.0873642303598	78.3136363483454	2.18289806432535	27.1429564135641	3.35303918899948	13.4373311558427	26.767999623934	19.7030438544388	110.2164167134	41.1942915061289	5.81467465255537	5.89985184804771	17.1663561980018	0	8.88245784841494	0	10.5178766506163	24.4950996551773	10.8247109306199	6.63863126480608	16.5008064101251	8.9666977892167	71.3901453362449	59.3835389941525	2.250048494572	3.27943530013714	40.7480787883654	6.49086742101543	1.41179935174352	0.739614055213575	1.40125454319256	1.16526831959748	1.80973190014229
Sulfur Metabolism; 	9034.17861370603	9706.57713086684	8010.02446185331	9331.88844331665	8096.15124007396	8693.34919645607	6896.6599105596	8119.17528855941	7225.70246915991	7593.75396756486	7816.70234652198	8025.6209568255	9191.49072918501	7463.56603129058	6160.55126187768	9133.12350351828	8756.56000740775	14431.1243802959	8281.53840426215	7961.67780788502	9790.40039441721	9341.91996599214	8523.96346266244	7891.47174350248	7665.19829889205	8528.44907916691	7037.04031666701	8253.31691390647	9308.0347739956	17670.6075704769	8341.53435597797	9081.79147533529	12857.2600720791	13736.5100746894	10171.6228486579	8378.56837351682	8714.14026471731	9037.63682881556	9147.90605746696	11095.3529667805	10567.4774958317	11543.7947271385	8399.22408365584	12114.9587363037	12207.7436533411	10157.0133112463	7494.59815927683	7444.47017694142	6666.31249285164	11592.6939269458	12304.1919851723	9824.41590905795	9725.44402659898	8323.71957702411	8192.10746153544	13451.0452902927	11918.8939379552	13274.8419739732	12458.6085736013	11509.8380913768	9939.43010878427	10557.8651055179
