#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
o__Candidatus Anoxychlamydiales	60	10	90	1	6	0	0	9	2	8	5	0	13	6	17	2	3	0	8	8	0	0	4	1	8	2	6	8	0	1	2	2	6	1	5	1	7	2	13	0	1	3	0	0	0	0	6	8	14	0	5	0	2	0	2	0	0	3	2	7	3	7
o__Mysida	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Pythiales	18	59	9	35	45	29	6	21	27	40	59	15	17	28	28	43	13	13	60	58	18	94	56	4	41	50	31	20	46	48	40	30	28	27	32	67	20	5	66	41	30	10	47	23	14	1	22	14	18	37	89	21	58	9	7	23	18	20	28	22	38	34
o__Spariformes	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0	1	4	0	0	0	0	2	0	0	0	0	12	0	0	0	0	7	0	12	2	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	2
o__Dermoptera	0	0	0	2	9	3	0	2	0	0	0	10	0	0	0	0	0	0	2	6	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	4	0	0	0	7	0	0	0	0	1	0	1	0	0	0	2	0	5	0	0	0	0
o__Zoraptera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Myxococcales	4014	12590	5757	5333	12753	4112	848	12346	5158	3483	13841	6434	3182	4544	9073	1205	2255	3081	8625	12667	2137	10821	10578	553	5601	13412	2851	3744	1512	2043	1320	4298	7067	2460	3248	14958	4637	348	11584	11619	4930	2077	1331	2955	1083	30	2664	3955	5982	5527	14831	2213	6429	2051	1916	5328	1830	2598	3814	2835	14589	6189
o__Desulfurobacteriales	10	6	2	0	2	3	19	0	4	17	9	6	17	29	29	1	1	3	6	4	1	9	32	0	2	6	2	2	0	4	0	3	10	8	5	5	3	0	6	10	3	24	1	2	2	0	12	20	17	5	4	19	32	2	2	11	2	6	6	5	12	13
o__Thalassionemales	0	4	0	2	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	4	0
o__Hydrogenophilales	103	61	189	40	188	33	10	61	47	66	501	1175	49	187	74	8	26	439	65	50	20	150	305	5	27	55	49	8	17	242	5	30	205	94	371	40	19	1	49	171	68	29	18	75	52	0	50	141	1149	38	105	33	145	10	20	231	59	306	456	63	435	714
o__Entylomatales	500	496	368	601	52	8	789	27	6122	2595	571	56	62	142	389	7631	353	59	608	1276	2	0	4	0	984	57	7	73	6241	372	4347	1813	7	220	115	11	12	0	15	39	21	2	56	103	16	0	39	18	20	3	4	0	5	0	1	0	0	1333	63	0	10	140
o__Ignatiales	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
o__Sedimentisphaerales	5	32	12	13	17	8	11	18	4	45	30	17	16	20	15	0	10	8	26	15	1	14	18	3	7	22	9	5	3	4	2	11	28	1	35	7	3	0	6	76	26	16	6	4	2	2	5	20	6	25	35	9	18	7	7	39	10	76	5	39	61	27
o__Monoblepharidales	22	27	19	132	64	24	20	23	103	88	28	39	23	44	37	98	21	28	55	57	8	42	67	5	63	94	31	41	99	36	70	58	15	40	6	31	33	4	51	101	39	16	48	24	8	0	33	37	36	40	36	1	10	11	16	13	2	28	28	7	22	33
o__Microascales	29	206	87	703	526	162	83	802	173	138	13	20	29	330	254	379	428	11	709	763	1	4	5	21	1216	849	833	399	660	543	587	1046	10	759	179	868	294	0	278	333	571	4	1114	536	26	0	391	78	32	255	321	1	14	40	20	0	22	150	27	3	16	5
o__Ulvales	2	2	2	9	10	0	0	1	0	4	0	0	4	2	1	1	6	0	18	14	0	0	0	0	9	10	6	8	2	4	1	20	2	4	0	1	6	0	0	4	3	1	10	4	0	0	1	2	0	3	3	0	0	0	0	0	2	2	0	1	0	0
o__Syngnathiformes	0	0	1	0	3	1	0	1	1	1	0	0	0	0	1	2	1	0	3	2	3	18	0	0	0	2	1	3	1	3	0	2	0	1	2	0	9	0	8	0	0	2	7	0	0	0	0	1	0	0	0	1	6	1	0	0	4	0	1	0	1	3
o__Mesostigmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Plasmodiophorida	60	833	61	107	90	31	11	52	49	54	72	117	61	57	72	27	18	63	745	102	19	59	122	5	53	87	36	31	38	44	19	25	22	71	40	51	35	0	67	53	43	3	39	25	14	1	28	36	19	48	59	4	40	1	1	15	13	37	70	13	30	55
o__Anostraca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Coraciiformes	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	1	1	0	0	11	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
o__Chloranthales	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Candidatus Nanopelagicales	9	6	3	0	0	2	2	0	13	3	4	4	2	5	3	2	0	19	0	3	9	8	28	1	0	4	1	0	8	10	8	4	12	0	5	4	4	2	2	2	4	3	0	0	4	0	4	0	0	2	2	6	17	0	0	12	8	2	2	2	2	4
o__Agaricostilbales	6	2	9	9	2	0	2	2	106	30	7	0	2	0	11	87	4	0	2	12	0	0	0	0	6	20	0	4	64	3	67	26	0	1	0	0	0	0	5	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	2
o__Octopoda	4	12	2	7	50	11	4	10	7	9	1	0	1	3	1	5	4	1	5	6	1	2	0	4	5	14	8	13	5	10	10	13	3	4	4	25	67	4	27	16	1	2	11	3	4	0	5	5	2	1	15	3	3	0	0	2	2	3	0	2	5	1
o__Norzivirales	0	0	0	1	0	0	0	0	0	0	0	0	2	0	6	2	0	0	0	0	55	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
o__Cladosporiales	102	738	181	219936	113330	4233	484	154683	7872	2285	390	160	111	1429	1454	2413	6129	25	4343	4822	98	40	93	46	32994	59702	5778	7417	2056	1051	5219	23846	289	5309	779	19607	9774	2	25952	13643	46254	23	3328	1871	5585	0	2518	2261	373	23118	32793	8	18	1030	607	20	651	2691	545	49	645	53
o__Amborellales	3	0	3	8	30	2	2	26	3	6	1	5	7	3	7	7	4	4	17	32	3	3	9	0	22	26	5	10	28	16	17	26	1	14	21	51	23	0	37	15	34	0	6	2	0	0	6	7	0	2	2	2	1	2	6	0	2	2	5	0	2	0
o__Nephromycida	2	2	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	1	0	0	0	0	0
o__Kineosporiales	921	658	979	585	769	147	393	837	2680	1251	905	529	590	1285	954	1888	79	257	449	365	6298	26655	11800	1528	307	830	525	109	547	604	842	228	4028	627	3846	648	381	178	1303	438	363	259	46	94	52	0	299	181	213	2372	3323	1696	11170	64	122	5574	168	104	157	118	116	315
o__Blastocatellales	144	543	256	467	766	291	42	1897	293	464	246	738	479	438	344	145	300	93	798	1152	368	4063	2011	48	288	1011	124	186	158	140	123	339	3881	323	268	990	708	108	2166	2657	865	897	52	55	87	6	188	288	83	2331	4388	763	3017	118	149	3000	1386	318	227	1417	768	493
o__Amylocorticiales	0	0	0	0	0	0	0	3	2	1	0	1	1	1	0	2	0	0	0	2	0	2	1	0	4	2	0	0	4	1	0	0	0	0	0	2	4	0	4	0	0	3	1	2	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	3
o__Salsipaludibacterales	7	9	4	14	14	15	3	31	5	29	12	28	22	17	4	4	1	1	16	20	126	754	204	85	18	21	0	2	6	2	2	1	241	0	13	3	5	7	29	138	49	115	0	2	2	0	13	29	1	21	41	89	330	5	13	239	80	1	2	194	26	10
o__Corticiales	5	3	6	120	106	35	10	172	55	20	9	0	4	92	13	58	3	5	35	176	0	2	1	0	49	376	13	107	28	7	26	27	2	11	8	159	383	0	663	68	129	12	45	32	8	0	7	3	2	33	123	1	10	221	131	3	3	16	2	0	11	2
o__Asparagales	5	100	14	46	229	21	3	130	90	61	14	13	12	22	22	56	28	9	179	154	8	108	6	5	85	165	51	63	223	78	53	117	8	91	110	259	121	0	270	105	104	5	47	26	8	0	27	33	14	20	40	9	10	8	15	20	4	22	9	19	17	7
o__Surirellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Pseudonocardiales	5456	4589	4708	6500	11741	4155	1318	43865	6157	4370	4044	5529	4276	4363	7872	1079	1459	1507	41683	25213	22356	51200	142197	68041	10460	15399	5093	2778	1740	2246	1938	1587	106401	2495	12760	4488	3885	11522	8226	18748	9305	22797	456	1011	788	175	2652	4084	1873	13676	32882	9821	34634	1126	2446	53602	9341	1477	1609	10990	2783	2736
o__Thermofilales	1	1	0	3	16	29	2	8	5	8	5	0	3	4	2	8	2	6	5	12	1	21	24	25	22	5	12	59	5	3	42	6	3	2	16	6	4	0	5	15	5	26	13	0	3	0	11	16	3	1	4	4	8	183	217	8	5	4	8	37	9	14
o__Brevinematales	1	0	0	0	0	0	0	0	0	6	4	23	13	6	3	0	0	2	3	1	1	21	2	0	3	1	0	0	0	0	3	0	10	0	2	0	0	0	0	11	5	3	0	0	0	0	4	6	3	2	0	2	6	5	1	30	18	4	1	4	1	3
o__Acanthocystida	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Moraxellales	1757	5162	2521	855	1948	776	5024	1082	1101	1963	5668	4601	3451	2086	1748	792	4326	3524	1180	8221	1864	1670	1356	481	718	1207	1371	423	673	2148	880	834	577	1968	3200	1163	1088	50	1210	1168	607	734	1970	853	2713	0	1239	2312	4748	1156	2228	337	1263	210	354	1116	655	7256	6519	507	6664	14387
o__Rhizochromulinales	3	23	8	5	7	6	5	8	21	2	60	1	5	5	2	23	2	4	32	20	2	3	20	8	8	16	7	0	23	1	16	8	8	1	0	4	6	1	7	6	14	1	3	6	0	0	11	8	0	5	12	2	11	2	0	7	7	7	1	0	1	1
o__Ceratophyllales	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Puniceicoccales	63	122	108	40	92	70	41	185	51	461	372	178	138	220	181	43	65	58	109	127	52	417	321	21	56	155	42	36	24	79	35	45	507	45	88	96	80	20	149	428	119	99	25	15	29	0	65	97	49	84	139	54	277	19	30	238	176	75	206	214	386	330
o__Chytridiales	15	35	24	179	89	33	17	26	138	72	20	15	14	42	45	163	32	7	75	64	2	15	22	3	94	112	39	52	118	25	101	69	23	43	37	77	53	1	39	49	20	3	70	51	8	0	26	62	12	39	50	2	3	2	5	17	1	57	21	3	30	21
o__Sphacelariales	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Geraniales	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0
o__Ferrovales	41	44	92	3	22	4	6	21	18	41	571	91	14	27	14	0	10	291	20	39	9	21	23	2	10	22	13	3	15	177	5	3	2	81	215	11	5	0	12	0	3	3	3	4	28	0	3	10	94	21	6	13	19	0	17	2	0	336	302	9	228	401
o__Piciformes	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
o__Isochrysidales	34	70	36	83	43	25	1	29	40	23	21	20	21	10	14	29	39	22	94	36	8	87	40	10	51	65	24	29	32	20	32	29	41	15	29	45	30	2	42	33	42	44	48	23	14	0	12	16	21	36	27	4	35	3	10	18	9	123	11	49	31	133
o__Homosclerophorida	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Decapoda	15	132	26	98	369	117	56	123	74	104	63	26	35	118	45	74	58	60	93	119	18	31	41	30	115	129	68	167	81	87	66	101	24	68	46	242	558	6	357	81	85	23	62	48	43	0	35	30	23	65	187	21	47	14	16	33	32	45	40	23	67	74
o__Magnetococcales	147	185	140	28	48	42	9	60	23	89	197	101	115	85	39	8	76	78	72	61	13	168	91	5	43	81	15	13	15	17	19	22	79	10	21	62	38	7	80	57	21	85	4	7	9	2	20	44	130	34	37	37	178	16	17	88	35	59	133	39	133	140
o__Ochromonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0
o__Caudata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Klebsormidiales	5	64	7	125	110	82	16	51	15	26	11	21	25	6	12	19	24	4	147	39	6	58	44	27	108	152	34	15	68	19	29	35	43	6	8	53	35	5	50	70	29	19	58	40	14	0	22	28	20	28	18	5	17	4	38	21	10	13	5	42	11	5
o__Bryales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Egicoccales	4	6	38	7	10	5	2	16	5	9	2	53	2	6	10	0	2	7	10	13	127	317	73	3	7	11	1	10	0	2	2	3	84	0	6	1	6	15	12	52	20	4	1	0	7	0	3	7	30	8	3	110	382	5	3	109	35	8	7	50	100	19
o__Gloeomargaritales	0	5	0	1	6	1	0	3	1	1	1	0	0	0	0	5	2	4	2	2	2	8	2	0	5	6	0	0	0	4	0	2	1	1	3	4	2	0	14	4	2	0	0	0	2	0	0	1	1	4	0	0	8	2	0	189	2	6	0	10	5	11
o__Bdellovibrionales	758	2331	1290	625	1234	352	116	2290	478	676	720	400	223	1339	1138	214	718	429	1714	3602	131	587	409	41	1605	2704	630	382	367	412	365	600	208	707	332	852	709	33	1610	693	492	131	112	106	353	0	384	418	335	249	352	96	358	73	218	228	118	334	346	151	588	4371
o__Haemosporida	34	212	70	215	1878	559	55	1345	224	52	74	164	28	59	124	239	206	149	2204	2595	2089	21	302	490	506	1149	196	206	199	128	58	82	28	776	76	764	589	2	481	744	380	62	114	163	1401	0	56	138	162	91	91	7	18	28	106	155	45	155	204	42	132	64
o__Spongillida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Candidatus Uabimicrobiales	10	21	15	10	15	12	3	17	11	51	23	39	38	23	24	2	3	0	51	35	9	66	48	0	26	25	16	5	1	7	0	13	24	5	28	20	8	1	38	23	21	9	23	3	0	0	21	67	16	9	23	29	72	3	7	37	14	3	19	24	10	18
o__Magnaporthales	203	615	150	946	612	98	185	738	947	403	74	61	42	652	487	1705	777	56	1670	2324	9	30	45	11	2218	728	1462	573	2192	1501	1540	3331	8	2184	494	431	352	1	505	506	562	14	2373	1165	21	0	864	128	67	264	315	2	8	69	33	9	9	356	17	9	22	22
o__Gemmatimonadales	2105	7033	2973	2225	3440	812	240	5462	1152	1724	1791	1786	1177	6291	2239	1064	1543	569	3146	3674	998	5319	26968	248	2413	8069	627	1830	2330	951	446	1844	6450	2364	1895	3699	4055	833	8608	5864	3209	1249	276	627	222	18	555	741	1383	3740	4829	1149	3923	444	778	3755	1136	678	930	1795	2387	1351
o__Corethrales	7	13	8	2	5	2	0	2	2	5	1	5	0	0	4	2	0	0	18	4	3	10	8	0	4	9	6	2	1	4	3	2	0	9	5	5	0	1	5	4	5	1	5	8	0	0	13	30	23	0	8	8	2	1	0	4	1	5	7	2	2	4
o__Cryppavirales	0	0	1	3	10	6	0	36	6	4	0	0	2	0	6	0	7	0	17	26	0	2	8	2	12	35	1	17	27	36	19	19	0	26	47	23	30	0	8	2	8	0	0	5	0	0	0	1	0	2	0	0	0	5	8	0	0	0	2	0	1	2
o__Oedogoniales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
o__Tepidiformales	0	0	0	2	0	0	0	2	0	0	0	0	0	1	4	0	0	0	1	1	0	0	28	1	0	4	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	20	12	0	2	2	0	0
o__Characiformes	0	3	3	16	46	12	4	3	9	3	1	4	0	2	1	11	4	6	10	27	35	0	3	6	13	17	7	6	4	0	3	7	11	9	1	17	14	0	21	17	11	3	10	4	38	0	0	5	3	3	5	0	1	6	2	12	6	3	3	3	2	1
o__Neelipleona	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
o__Umbelopsidales	23	34	7	209	75	14	25	21	94	71	19	22	19	29	16	139	17	63	165	63	5	99	16	9	140	92	26	49	105	42	69	61	49	29	35	30	16	0	26	176	53	8	45	29	11	0	29	66	5	56	22	12	60	8	5	66	28	154	12	36	10	12
o__Haplosporida	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	11	0
o__Hysteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
o__Erysiphales	323	1261	160	1967	1366	114	129	1324	692	390	156	44	50	899	572	1287	940	254	3196	2666	11	4	15	131	2702	2522	1511	1323	1473	2342	1001	1766	20	1485	958	1071	654	2	830	709	839	19	2704	1384	98	1	621	149	103	1281	1385	2	3	44	41	1	9	317	47	0	47	83
o__Polypodiidea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Nanoarchaeales	1	2	7	0	1	2	0	4	0	2	0	0	2	7	0	1	0	1	1	6	0	1	0	0	0	0	0	2	0	0	0	1	2	0	1	5	0	0	0	1	0	4	0	0	0	0	0	1	0	0	11	0	0	2	1	0	0	0	4	3	0	2
o__Ceramiales	0	3	0	0	0	1	1	0	2	1	0	2	0	7	0	0	0	0	0	1	1	6	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	1
o__Acidobacteriales	7975	7059	1884	5783	7186	1597	793	10280	10450	3501	3108	3149	903	7585	12706	2395	14989	6236	17628	26073	629	2165	6465	217	5851	28410	3078	4210	3500	4352	4621	13648	1939	3333	6314	18120	10437	63	20821	8183	5887	866	710	851	251	10	1642	1298	2092	9587	4151	510	1547	466	1219	1463	456	3030	1716	707	1394	1674
o__Coriobacteriales	102	115	101	90	441	99	107	196	172	425	271	240	317	419	598	29	49	59	137	1585	280	1260	580	73	91	121	154	40	29	32	103	29	634	58	323	115	77	34	172	457	170	276	309	24	77	0	198	348	265	261	696	165	586	42	90	630	163	67	212	274	315	262
o__Sporidiobolales	312	1313	240	453	182	53	350	101	1597	990	228	21	22	5414	1279	7108	2615	3356	966	1073	93	45	16	6	509	281	414	115	2936	617	12476	636	14	329	239	108	106	0	187	106	115	1	158	204	355	0	89	84	58	46	92	4	9	19	23	7	3	3923	89	4	11	41
o__Peridiniales	3	34	6	17	14	6	6	11	14	10	16	13	0	2	8	10	11	10	39	23	1	4	15	3	19	33	15	15	20	8	13	37	6	9	3	15	22	0	31	31	9	4	21	9	3	0	11	7	16	12	18	7	18	0	5	10	6	7	10	13	39	9
o__Ostropales	14	169	35	871	642	142	17	767	179	132	15	9	14	175	159	451	202	5	302	474	0	2	7	13	572	787	471	322	358	194	585	923	2	385	113	1016	574	0	911	313	488	5	898	364	27	2	641	70	33	647	926	0	0	95	55	2	9	139	20	0	21	12
o__Sepolyvirales	0	0	2	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Burkholderiales	208098	43622	118351	10408	13294	7785	22652	19119	78062	84116	508169	106724	28524	209259	49648	3136	36614	2141097	12203	17267	4736	17409	23174	1768	7460	28246	7385	4048	44338	1556858	16788	8221	12451	649474	1096279	12765	11725	674	23077	11576	8259	3751	3152	5301	123024	47	4276	17151	101303	7644	10258	3371	11026	1384	42970	8563	3501	1616203	1111144	3907	765285	1542324
o__Acytosteliales	9	242	17	217	148	23	24	213	73	49	225	284	67	22	39	14	10	30	208	67	8	22	44	2	30	115	15	28	32	6	28	47	18	18	4	33	45	1	76	63	59	8	23	9	6	0	17	46	431	27	44	12	41	8	5	20	3	78	43	12	82	66
o__Thermoanaerobaculales	20	23	19	26	18	0	7	29	8	37	32	15	19	60	124	6	3	41	26	25	4	73	74	4	9	35	9	6	11	8	9	7	53	6	7	17	10	4	42	78	13	57	0	2	3	0	3	17	10	16	16	11	22	2	6	15	17	9	12	43	56	14
o__Patatavirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Basidiobolales	34	48	21	179	96	21	10	20	278	143	27	2	1	31	30	77	26	6	79	193	12	8	7	11	116	90	28	34	200	40	103	98	6	22	13	37	13	0	30	26	27	18	61	38	12	0	24	61	4	16	33	2	0	3	2	47	2	37	7	4	2	17
o__Lefavirales	0	26	0	0	5	9	0	2	2	13	2	0	2	23	8	36	7	0	20	0	0	2	0	0	4	17	4	0	0	2	4	11	0	2	2	11	2	0	8	3	3	1	3	4	0	0	0	1	0	85	6	0	4	0	1	0	0	112	25	1	0	7
o__Oxyrrhinales	0	2	0	7	1	1	0	5	0	0	1	1	0	4	2	0	0	4	3	5	1	3	0	1	6	10	2	2	1	2	1	3	2	0	1	3	2	0	5	1	2	1	0	0	0	0	2	2	0	3	5	0	5	1	0	67	0	0	2	8	2	3
o__Laminariales	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Candidatus Actinomarinales	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	5	1	0	0	0	1	2	0	0	0	2	0	0	1	2	0	0	3	4	0	5	1	0	0	0	2	3	0	2	0	2	6	0	1	3	0	0	0	0	1	0
o__Kriegeriales	2	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	3	4	3	0	0	0	0	4	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
o__Forcipulatida	0	1	1	0	7	3	1	2	0	1	1	1	0	0	1	1	0	0	0	2	1	5	0	0	3	2	1	0	0	0	0	2	0	4	0	15	3	0	4	2	0	0	2	4	0	0	0	0	2	2	4	0	1	0	0	0	0	1	0	0	0	0
o__Mortierellales	19	31	9	198	98	27	18	33	89	73	20	14	8	19	14	92	26	14	47	61	1	7	14	9	139	298	49	39	106	26	87	58	4	22	13	39	24	1	26	49	65	24	92	32	23	0	31	48	20	68	64	0	6	4	9	0	5	63	8	4	4	10
