#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
f__Nymphalidae	1	5	19	15	59	31	0	271	5	6	13	8	2	4	6	14	4	5	13	12	1	7	4	0	6	17	9	159	8	1	1	2	4	4	12	35	750	3	580	38	6	1	11	2	0	0	2	15	4	6	25	1	2	11	0	0	1	3	1	1	3	11
f__Cavenderiaceae	2	52	0	28	33	9	6	28	20	11	19	9	5	7	12	7	5	1	47	8	2	10	12	0	7	24	4	9	12	0	12	7	4	5	0	8	19	0	21	13	8	2	14	0	0	0	1	4	5	10	8	2	5	5	4	8	2	5	0	1	10	6
f__Pyrgomorphidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Oxyuridae	11	11	531	9	13	5	9	5	46	509	66	51	4	4	6	57	6	39	8	18	4	1	4	0	14	8	8	2	37	20	25	6	2	24	95	14	16	0	17	5	9	1	5	2	3	0	6	2	3	4	3	0	1	2	0	0	0	42	123	0	55	57
f__Akkermansiaceae	70	67	34	25	44	24	29	46	21	53	63	47	38	172	45	8	131	84	29	840	5	122	38	0	29	67	9	14	4	71	23	12	20	27	15	81	42	4	64	30	117	15	13	19	22	0	28	28	57	14	16	14	12	44	20	32	2	90	77	25	100	165
f__Holocentridae	0	0	0	2	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	3	5	0	0	0	1	0	0	0	1	2	0	0	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
f__Cystoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Gigasporaceae	70	63	8	84	72	15	14	26	71	47	26	7	6	25	21	138	69	6	121	93	0	2	16	1	72	47	92	21	133	55	101	98	4	125	22	34	26	3	20	32	14	0	143	64	4	0	77	52	4	102	38	0	2	6	41	0	0	43	9	0	2	14
f__Leptosomidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
f__Plantaginaceae	0	0	0	1	4	0	0	2	0	2	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	6	0	2	0	3	3	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	1	0	0	2
f__Candidatus Sysuiplasmataceae	2	2	0	2	5	2	2	2	2	16	2	5	2	35	0	2	0	2	7	10	0	22	74	1	2	10	4	2	2	0	3	2	49	0	2	4	1	2	5	10	4	16	1	0	0	0	5	6	1	17	28	4	17	5	10	13	8	2	0	16	0	1
f__Ascosphaeraceae	11	108	12	297	296	39	24	332	255	46	8	7	4	214	65	133	90	3	340	255	3	0	4	25	559	722	291	406	122	60	243	262	2	130	52	165	121	1	114	113	102	1	424	147	6	0	121	22	40	216	205	0	2	19	8	1	4	48	9	0	1	0
f__Acidaminococcaceae	23	32	11	7	48	26	33	18	4	65	30	94	148	153	318	5	12	10	35	58	21	149	45	6	26	30	57	10	1	5	95	8	166	6	90	28	22	2	38	63	33	14	121	4	15	0	66	173	132	18	16	23	62	8	2	64	32	15	91	15	65	122
f__Odontellaceae	6	10	6	65	53	16	0	52	15	12	11	3	3	9	2	3	2	43	18	23	3	26	7	0	11	23	3	3	3	25	5	5	34	14	6	18	6	0	23	16	21	100	3	3	3	0	5	4	1	8	6	4	5	5	3	60	22	15	4	61	23	5
f__Upupidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Herelleviridae	73	32	3	24	61	24	5	8	6	107	65	52	54	48	16	8	17	10	10	21	0	10	10	6	31	5	19	3	3	3	39	6	16	5	16	14	4	0	14	4	4	2	126	15	4	0	28	101	85	53	147	1	6	7	5	6	0	8	7	3	15	14
f__Lophogastridae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Natronospirillaceae	9	11	10	5	0	4	0	4	3	9	13	11	21	6	1	0	13	0	0	3	1	19	0	0	0	4	3	0	0	0	2	3	2	2	9	1	4	0	5	1	2	0	0	0	0	0	1	4	1	0	1	10	22	0	2	6	3	3	17	1	35	37
f__Tenebrionidae	1	32	7	37	131	74	5	46	14	6	11	11	3	6	7	23	16	7	57	56	8	27	8	14	25	28	10	126	25	11	13	32	4	24	41	177	1163	6	827	712	21	7	25	0	5	0	10	17	4	20	121	11	23	2	10	13	2	19	7	3	6	14
f__Aquifoliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Enchytraeidae	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
f__Nitratiruptoraceae	0	1	3	0	2	0	0	1	0	14	33	4	3	4	0	1	0	0	0	2	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	2	1	0	2	0	3	4	0	4	12
f__Flexistipitaceae	17	1	2	2	0	0	4	1	0	29	18	21	52	8	5	4	1	1	4	10	0	0	2	0	4	0	3	5	0	0	0	0	1	0	26	1	0	2	3	4	2	21	38	0	1	0	16	26	3	0	0	6	48	2	0	1	0	0	7	3	7	15
f__Attheyaceae	0	3	2	4	15	4	2	9	4	1	2	0	2	2	4	3	2	36	7	5	0	35	2	0	1	5	4	2	4	2	5	1	1	1	5	3	3	0	5	4	1	11	2	2	0	0	6	6	0	3	4	6	34	0	0	2	2	3	0	0	1	5
f__Toxocaridae	0	4	41	6	9	5	0	12	5	70	2	9	7	5	1	4	4	1	8	20	6	3	3	1	5	10	8	2	2	5	3	5	1	4	0	8	12	3	13	6	5	0	27	3	0	0	4	5	0	1	6	1	7	0	0	0	0	5	61	1	14	3
f__Delphinidae	0	0	1	0	26	17	1	3	0	0	2	0	0	2	4	2	1	0	0	28	18	0	6	14	1	3	0	0	0	0	0	0	16	3	0	3	2	0	2	3	4	0	1	2	5	0	0	1	0	0	1	0	1	0	0	3	2	2	2	0	1	0
f__Tilletiaceae	1434	1807	713	1285	186	78	1526	135	11604	5082	1232	193	355	465	1102	14489	928	329	2954	3581	6	4	16	7	2135	252	47	190	12844	2226	8046	3791	21	1285	788	175	85	0	80	143	156	4	205	477	100	0	181	95	96	45	52	4	3	15	19	3	2	2538	268	9	129	938
f__Mesostigmataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Rikenellaceae	66	112	71	82	227	69	191	102	32	672	1046	133	108	76	56	28	37	72	73	145	100	308	137	9	57	116	35	27	17	58	30	15	320	19	69	181	103	9	211	228	93	69	427	25	78	2	61	211	107	28	40	28	140	90	30	202	53	64	238	122	303	960
f__Pyrenochaetopsidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Methanocalculaceae	10	2	13	13	5	0	2	4	0	2	2	2	4	0	1	0	1	0	2	0	0	10	8	0	2	3	1	0	0	0	0	0	3	0	0	0	2	0	0	4	2	3	0	0	0	0	1	2	0	0	1	2	21	0	3	10	9	3	15	4	9	3
f__Trentepohliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Coccocarpiaceae	0	2	1	13	10	1	0	11	0	3	0	0	0	3	4	14	8	3	20	16	0	0	0	0	17	1	10	11	23	7	15	27	0	11	2	11	11	0	20	1	9	0	23	18	0	0	22	0	0	56	31	0	0	2	4	0	0	9	0	0	0	0
f__Opalinidae	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Styelidae	11	18	14	0	23	9	3	10	17	5	3	4	3	6	21	25	4	2	14	16	0	4	3	2	5	7	6	9	25	2	27	2	4	5	4	7	30	0	19	6	7	9	1	6	1	2	0	6	1	8	12	2	5	3	9	4	4	4	0	3	10	0
f__Actinospicaceae	64	36	29	61	159	28	17	111	96	97	41	28	24	72	47	14	13	16	370	820	139	334	2031	524	347	461	117	38	33	73	59	15	108	24	79	90	51	8	117	81	38	119	13	7	14	0	42	20	16	188	463	42	188	9	19	106	22	18	30	26	57	23
f__Araliaceae	0	0	0	1	1	0	0	4	1	2	0	0	0	1	0	0	0	0	0	6	0	0	0	0	2	0	1	0	0	0	2	1	2	2	0	2	0	0	0	1	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
f__Moraxellaceae	1757	5162	2521	855	1948	776	5022	1082	1101	1963	5668	4601	3451	2086	1748	792	4326	3524	1180	8221	1864	1670	1354	481	718	1207	1371	423	673	2148	880	834	577	1968	3200	1163	1088	50	1210	1168	607	734	1970	853	2713	0	1239	2312	4748	1156	2228	337	1263	210	354	1116	654	7256	6519	507	6664	14387
f__Andaluciidae	0	8	1	1	3	1	0	1	0	4	6	0	4	2	0	2	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	0	1	0	0	0	0	0	1	4	0	0	2	0	0	1	1	0	0	5	1	0	2	0
f__Conexivisphaeraceae	0	0	0	2	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	1	2	0
f__Aestuariirhabdaceae	1	4	3	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	2	0	0	0	5	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	2	2	0	3	6
f__Pedinomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
f__Thermodesulfobiaceae	1	7	1	1	9	0	1	10	1	10	3	14	5	6	3	4	0	0	8	6	3	15	16	0	4	2	2	2	4	0	1	6	10	1	0	1	2	2	3	7	1	3	4	2	1	0	4	3	1	37	118	6	27	0	0	6	7	0	7	8	8	5
f__Phytoseiidae	1	1	23	21	52	13	0	11	4	2	15	1	0	1	11	1	5	1	2	5	0	5	2	0	5	4	2	17	4	1	0	0	3	1	2	30	56	0	22	4	6	0	4	0	1	0	0	1	0	3	9	0	0	2	4	0	1	2	2	2	2	2
f__Strigidae	0	1	0	0	4	0	0	2	0	0	2	0	0	2	0	1	2	2	0	0	5	0	0	0	2	13	1	1	1	0	0	0	2	1	2	2	1	0	1	0	1	0	1	0	0	0	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2
f__Gruidae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Laspinemataceae	3	6	2	7	1	2	0	4	0	15	5	4	4	5	4	0	6	0	0	7	0	8	3	0	4	7	2	2	6	5	0	5	5	9	3	7	35	0	21	81	1	10	1	0	2	0	2	0	0	5	2	0	0	0	4	9	0	2	13	44	26	9
f__Macrostomidae	220	66	168	64	114	47	25	43	82	47	28	146	14	82	143	77	24	16	89	90	5	40	34	2	77	52	57	42	91	32	73	56	7	37	24	116	109	1	73	39	20	9	67	44	7	0	30	24	122	63	106	6	34	7	12	27	9	21	15	29	23	28
f__Trogonidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	22	0
f__Thermoanaerobacteraceae	70	53	36	32	65	63	151	41	23	630	171	839	509	1420	744	29	63	28	121	81	317	1564	400	68	151	96	261	119	8	10	483	9	443	14	340	49	58	20	78	386	131	755	289	29	21	2	320	850	327	280	594	186	733	74	156	618	204	30	230	370	243	178
f__Natronogracilivirgulaceae	0	7	3	4	3	5	0	3	0	48	21	12	21	19	0	2	0	1	2	2	0	2	1	1	2	4	1	0	1	0	2	0	11	2	1	1	2	0	5	27	10	5	0	0	2	0	2	9	3	2	2	0	3	0	0	4	1	5	6	30	101	34
f__Euscorpiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Droseraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Sarcoptidae	3	11	2	31	284	289	7	10	5	1	1	0	2	3	0	1	2	1	10	11	1	6	3	24	7	15	4	25	6	0	3	7	6	4	0	131	169	3	20	2	31	0	3	0	0	0	0	4	1	28	23	5	8	21	8	9	0	0	2	0	3	0
f__Scophthalmidae	23	303	22	30	15	6	22	25	76	77	12	8	4	202	221	586	353	0	353	830	2	5	2	0	179	21	614	83	301	155	302	386	1	831	161	49	49	0	55	91	29	0	1116	384	3	0	391	14	24	15	2	0	2	5	3	0	1	79	2	0	1	0
f__Chironomidae	1	4	0	15	59	11	0	17	3	1	26	0	2	6	3	5	1	2	6	13	2	3	10	20	4	7	46	14	4	5	1	3	1	4	2	12	167	2	99	5	8	3	5	5	4	0	11	13	3	4	29	0	0	3	4	0	4	3	3	1	2	3
f__Laetiporaceae	0	2	2	4	3	4	4	16	0	2	6	28	21	4	5	8	2	2	10	4	0	0	0	1	14	30	3	0	10	12	5	0	317	11	0	10	4	0	11	100	39	2	1	4	23	0	3	24	1	162	450	0	8	5	0	54	13	1	0	6	4	3
f__Plectidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
f__Gnetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Lipomycetaceae	14	71	8	911	387	143	24	48	92	62	18	3	0	47	46	132	50	1	148	107	7	1	5	26	512	431	177	153	99	36	97	86	1	65	13	98	57	0	65	103	92	3	313	151	46	0	135	207	12	90	88	0	0	2	1	2	4	47	5	3	6	6
f__Phallaceae	1	2	0	0	7	1	0	10	4	0	0	0	0	1	0	4	3	1	21	6	0	0	2	0	9	7	1	7	8	12	0	7	0	11	1	4	7	0	7	0	3	0	6	3	0	0	3	2	1	1	0	0	0	0	0	0	0	2	4	0	0	0
f__Psittacidae	0	2	0	1	5	2	0	0	0	0	0	0	0	2	3	0	4	2	3	3	0	2	8	2	1	5	1	0	1	0	0	2	0	5	0	9	4	0	7	0	0	0	0	0	3	0	0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0
f__Apogonidae	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	4	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	1	2
f__Heligmonellidae	0	4	0	3	5	0	0	0	1	2	0	2	0	2	0	2	3	1	1	2	0	1	0	0	1	5	1	2	3	1	2	2	0	2	1	2	4	0	3	2	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1	3
f__Atherinopsidae	0	0	0	0	1	6	2	2	3	0	0	0	0	0	1	1	0	0	0	1	1	0	2	0	1	3	0	0	4	0	0	4	0	1	0	2	2	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4	0	0	1	2
f__Chrysochromulinaceae	4	34	9	22	16	6	4	4	25	6	24	39	4	4	19	30	6	2	27	23	4	48	13	4	23	22	0	7	25	1	20	9	10	4	6	16	8	0	21	6	9	4	10	5	1	0	4	9	38	13	24	8	25	7	6	10	5	5	10	3	1	7
f__Chytriomycetaceae	15	35	24	179	89	33	17	26	138	72	20	15	14	42	45	163	32	7	75	64	2	15	22	3	94	112	39	52	118	25	101	69	23	43	37	77	53	1	39	49	20	3	70	51	8	0	26	62	12	39	50	2	3	2	5	17	1	57	21	3	30	21
f__Pipidae	0	7	1	9	14	11	0	4	2	3	2	0	2	2	4	0	4	0	8	12	1	0	1	1	11	12	10	20	6	7	8	5	0	4	1	8	15	0	10	6	1	1	15	4	0	0	3	2	1	1	0	0	3	13	15	0	0	4	5	3	2	10
f__Sphingobacteriaceae	1086	2061	759	1174	2359	509	99403	5821	835	153392	49022	1338	13242	1381	883	384	972	66190	929	1833	236	955	735	75	708	7135	571	629	646	948	581	2143	647	634	695	2698	1233	36	2581	1548	834	125	609	399	33646	0	417	1399	478	440	1047	526	943	351	339	347	142	845	207578	540	206463	407824
f__Heligmosomatidae	1	3	0	14	10	2	3	2	0	1	5	0	0	2	2	1	1	0	1	4	0	1	0	0	13	5	1	2	2	0	1	0	0	3	4	4	6	0	5	3	0	0	10	4	0	0	4	5	0	1	1	0	0	0	0	0	0	1	0	1	0	0
f__Octopodidae	4	12	2	7	50	11	4	10	7	9	1	0	1	3	1	5	4	1	5	6	1	2	0	4	5	14	8	13	5	10	10	13	3	4	4	25	67	4	27	16	1	2	11	3	4	0	5	5	2	1	15	3	3	0	0	2	2	3	0	2	5	1
f__Harpacticidae	2	19	6	40	116	27	0	30	3	13	5	7	4	20	4	12	6	1	17	18	4	5	3	0	9	20	30	7	11	3	15	3	19	5	76	21	94	0	44	17	17	17	22	13	2	2	14	19	4	8	24	2	8	0	3	4	3	5	5	7	12	8
f__Nostocaceae	438	981	422	2478	2934	769	137	3352	368	2518	931	904	879	696	794	235	869	556	967	1162	228	2033	1211	46	379	1167	163	549	651	713	262	785	1150	2954	475	1537	2564	52	7509	2629	1071	606	70	77	235	24	200	400	334	4436	2650	304	1143	336	232	1981	510	569	878	3948	2511	1365
f__Catalimonadaceae	33	92	53	12	54	44	17	121	22	1055	1672	93	50	231	18	9	19	16	33	31	21	118	31	11	7	74	3	2	8	12	6	14	58	14	10	43	23	6	50	457	61	19	3	4	60	0	8	41	50	15	28	24	47	5	8	79	19	25	124	206	558	535
f__Chalinidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Tribonemataceae	13	39	11	14	22	15	2	19	14	10	26	30	4	9	10	9	2	5	45	38	5	16	13	1	13	25	6	19	14	2	14	5	8	15	3	15	19	2	21	11	18	6	15	21	3	0	10	8	15	8	23	7	12	25	34	16	2	7	43	10	12	79
